DOORS ID,Taipei Circle Line Alarm List (English),Taipei Circle Line Alarm List (Chinese),TWC,CBTC,WSP,MLK,Core,LATS,PSD,SCADA,PSIS,VHD,ALARM EQUATE,Alarm Description (English),Alarm Description (Chinese),Alarm Code Prefix,PRI,Train Status,Territory-Based Y/N,Routing,ACK Policy,Inactive Policy,Inactive Condition,Source Mapping,Subsystem ,Feature,Related Work Item,"""Fixed"" 
Release(s)",Notes
ATS_GA_AL-760,TSR Initialization Failed; Operator Needs To Recreate TSR ,,,X,,,,,,,,,TSR_INIT_FAILED,Alarm generated when the CBTC Subsystem reports that the TSR initialization has failed because State of the Zone Controller is Unknown. Operator Needs To Recreate TSR.,,W213,2,NA,N,"Dispatcher, Supervisor",Manual,Inactive Condition,Inactive When Acked,"CBTC Message Type 112",WAY,NA,"4089/
6921/
17528","4.8    
4.9.1",
ATS_GA_AL-761,TSR Initialization Is Requested By Zone Controller; Operator Needs To Recreate TSR ,,,X,,,,,,,,,TSR_INIT_REQUESTED_BY_ZCR,Alarm generated when an initialization request is received from the CBTC Subsystem.,,W214,2,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Inactive When Acked,"CBTC Message Type 112",WAY,NA,"4089/
12838",4.8,
ATS_GA_AL-762,TSR Initialization Is Requested By Zone Controller; One Or More Active TSRs In ATS,,,X,,,,,,,,,TSR_INIT_REQUESTED_BY_ZCR_ACTIVETSR,Alarm generated when a TSR initialization request is received from the CBTC Subsystem and there are one or more active TSRs in the ATS Subsystem.,,W215,2,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Always Inactive,NA,"CBTC Message Type 112",WAY,NA,NA,CORE,
ATS_GA_AL-763,TSR Initialization Is Requested By Zone Controller; No Active TSRs In ATS,,,X,,,,,,,,,TSR_INIT_REQUESTED_BY_ZCR_NOACTIVETSR,Alarm generated when a TSR initialization request is received from the CBTC Subsystem and there are no active TSRs in the ATS Subsystem.,,W216,2,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Always Inactive,NA,"CBTC Message Type 112",WAY,NA,NA,CORE,
ATS_GA_AL-764,TSR <NUMBER>: TSR Is Active Only In ATS Subsystem ,,,X,,,,,,,,,TSR_ONLY_IN_ATS,Alarm generated when a active TSR in the ATS does not exist in the Zone Controller.,,W217,2,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Inactive When Acked,"CBTC Message Type 112",WAY,NA,"4089/
12838/
17388","4.8    
4.9",
ATS_GA_AL-765,"TSR <NUMBER>:  Applied TSR Is Reset From ""Applied"" to ""Planned"" By Zone Controller ",,,X,,,,,,,,,TSR_RESET_TO_PLANNED,Alarm generated when the Zone Controller resets a TSR from applied to planned.,,W218,4,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Always Inactive,NA,"CBTC Message Type 112",WAY,NA,NA,CORE,
ATS_GA_AL-766,<PVID><TID> At <TRACKING LOC>: Train Is Approaching Restricted Speed Area ,,,X,,,,,,,,,TSR_WORK_ZONE,Alarm generated when a route that is cleared for a train is restricted by a TSR Work Zone.,,W219,4,NA,N,"Dispatcher, Supervisor",Timed,Inactive Timeout (configured time),configured time elapsed,"CBTC Message Type 112",WAY,TSRs to work for Stockholm CR 53,6921,4.8,
ATS_GA_AL-767,<PVID><TID> At <TRACKING LOC>: Train Hold Application By CBTC ,,,X,,,,,,,,,TTT_OBSI_ATO_CBTCHOLDSTATUS_1,Alarm generated when CBTC applies a hold because the nearest stopping point in advance of the train does not allow the train to clear the platform completely.,,W220,4,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Inactive Condition,Train Hold indication state is no longer reported,CBTC Message Type 171,WAY,Train Hold and Emergency Brake Management ,3342,4.9,
ATS_GA_AL-768,<PVID><TID> At <TRACKING LOC>: Train Hold Application By Interlocking ,,,X,,,,,,,,,TTT_OBSI_ATO_ILHOLDSTATUS_1,Alarm generated when IXL applies a hold due to push button activation at platform.,,W221,4,Minor,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Inactive Condition,Hold indication state is no longer reported,CBTC Message Type 171,WAY,Train Hold and Emergency Brake Management ,3342,4.9,
ATS_GA_AL-769,<PVID><TID> At <TRACKING LOC>: Overshoot With No Reberth,,,X,,,,,,,,,TTT_OVERSHOOT_NOREBERTH,Alarm generated when Overshoot is reported.,,W224,3,Minor,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Inactive Condition,Inactive When Acked,Misc IXL,Way,NA,NA,CORE,
ATS_GA_AL-772,<PVID><TID> At <TRACKING LOC>: Trip Changed To <TEXT>,,,X,,,,,,,,,TTT_TRIP_CHANGE_REPORTED,Alarm generated when the trip type reported by a train is different from the current trip type in the ATS Subsystem.,,W225,4,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",Automatic,Inactive Timeout (configured time),configured time elapsed,"CBTC Message Type 172",Way,Mission Management for Driverless,3344,4.7,
ATS_GA_AL-773,<LOCATION><DEVICE>  To <LOCATION><DEVICE> 2 Track Occupancy With No Tracking ID Direction <DIR> ,,,X,,,,,,,,,TTT_UNDEF_TRAIN,Alarm generated when a track is indicating occupied but does not have a tracking ID (train).,,W226,2,NA,Y,User(s) who owns the territory where the alarm  event occurred,Manual,Always Inactive,NA,Misc IXL,Way,NA,NA,CORE,
ATS_GA_AL-778,<LOCATION>: Zone Emergency Stop,,,,X,,,,,,,,ZONE_ESS_ON,Alarm generated when Zone Emergency Stop is reported.,,W230,2,NA,Y,User(s) who owns the territory where the alarm  event occurred,default,default,default,Misc IXL,WAY,NA,NA,CORE,
,DCS Zone <DEVICE>: Zone State Is Technical Failure,,,X,,,,,,,,,,Alarm generated upon receipt of a Technical Failure status indication for a DCS elementary zone.,,W231,2,NA,Y,"User(s) of the following type who own the territory where the alarm  event occurred:
Dispatcher, Supervisor
, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Absence of the Equipment Status Technical indication for a DCS elementary zone,CBTC Message Type 107,WAY,Management of Failed Zones,"37374
7688","4.11    
4.14",This alarm does NOT exist in the 4.12.x XTC.
,%CX Closure Has Been Activated By Local.,,,,X,,,,,,,,,Alarm generated when a closure for a given signal is activated locally by a maintenance team.,,W235,4,NA,Y,Users who are assigned control of the alarm location.,Automatic,Inactive Condition,Signal no longer closed locally by a maintenance team.,A712_D403-2 ATS WSP (ART),IXL,IXL Signal Closure,13645,4.10.02,
, The “Traffic Stop” Selector At The OCC Has Been Activated.,,,X,,,,,,,,,I_TRAFFIC_STOP$MD_PRIMARY_IND_ON,This alarm is presented when the “Traffic Stop” ‘ON’ indication is received from the IXL.,,W240,2,NA,N,"Dispatchers, SysManager, Supervisor, Instructor, Trainee",Manual,Inactive Condition,Remains Active until the “Traffic Stop” ‘OFF’ indication is received from the IXL.,Misc ATS,ATS,Additional Train Regulation Commands,24482,4.12,
,The “Depart Now” Selector at <PLATFORM> Has Been Activated.,,,X,,,,,,,,,I_LEAVE_NOW$MD_PRIMARY_IND_ON,This alarm is presented when the “Leave Now” ‘ON’ indication is received from the IXL.,,W241,4,NA,Y,"Dispatchers, Instructor, Trainee",Automatic,Timed (300),Remains Active until the “Leave Now” ‘OFF’ indication is received from the IXL.,Misc ATS,ATS,Additional Train Regulation Commands,24482,4.12,
,Broken Rail Suspicion is Detected at <LOCATION>,,,,X,,,,,,,,BROKEN_RAIL_ON FEQ=F_ALARM_ACTIVE,An alarm to alert the user that an indication has been received at a track/location (%CX) indicating that a BRS is detected.,,W242,1,NA,Y,"Dispatcher, Supervisor, SysManager, Instructor, Trainee",Manual,Inactive Condition,Absence of the BRS indication,CBTC Message Type 198,CBTC,Broken Rail Management,7646,4.12.01,
,<LOCATION> Location is enabled to accept commands,,,,X,,,,,,,,,Alarm generated when a station is enabled to accept commands,,W243,2,NA,Y,"Dispatcher, Supervisor, SysManager, Instructor, Trainee",Manual Ack, Inactive Condition,Inactive on acknowledgement,IXL Ex. Data Def.,IXL,IXL Location Configuration,20449,4.12.01,
,<Location> <Device> is excluded from control,,,,X,,,,,,,,,Alarm generated when the IXL indicates that the track has been excluded locally by a maintenance team,,W244,2,NA,Y,Users who are assigned control of the alarm location.,Manual Ack,Inactive Condition,Removal of the local exclusion,A712_D403-2 ATS WSP (ART),IXL,IXL Track Command,17537,4.12.01,
,Flood Gate Local Control is ON at <DEVICE> <LOCATION>,,,,,,,,,,,,,Alarm generated when the flood gate local control indication transitions from OFF to ON.,,W245,3,NA,Y,"Dispatcher, Supervisor, SysManager, Instructor, Trainee",Automatic,Inactive Condition,The flood gate local control indication transitions from ON to OFF,Misc IXL,WAY,Increase Flood Gate Availability,27204,UNRELEASED,
,Flood Gate Local Control Is OFF at <DEVICE> LOCATION>,,,,,,,,,,,,,Alarm generated when the flood gate local control indication transitions from ON to OFF,,W246,4,NA,Y,"Dispatcher, Supervisor, SysManager, Instructor, Trainee",Automatic,Timed (120),N/A,Misc IXL,WAY,Increase Flood Gate Availability,27204,UNRELEASED,
,One or More Wayside Tags Reporting a Technical Failure.,,,x,,,,,,,,,,Alarm generated when the Wayside Tag Synthesis reports that one or more wayside tags are failed,,W247,3,NA,N,"Dispatchers, Supervisor, Maintainers, Instructor, Trainee",Manual,Inactive Condition,Wayside Tag Synthesis reports status other than Technical Failure,CBTC Message Type 107,CBTC,Diagnosis Management,93872,,
 ,One or More Wayside Tags Reporting a Technical Failure.,,,x,,,,,,,,,,Alarm generated when the Wayside Tag Synthesis reports that one or more wayside tags are failed,,W248,4,NA,N,"Dispatchers, Supervisor, Maintainers, Instructor, Trainee",Manual,Inactive Condition,Wayside Tag Synthesis reports status other than Technical Failure,CBTC Message Type 107,CBTC,Diagnosis Management,"93872
16008",,
ATS_GA_AL-69,DCS Zone <DEVICE> Equipment Status is Functional Failure,,,x,,,,,,,,,DCS_ZONE$ZN_EQUIPMENT_STATUS_2,Alarm generated upon receipt of a Functional Failure status indication for a DCS elementary zone.,,W249,1,NA,N,"User(s) of the following type who own the territory where the alarm  event occurred:
Dispatcher, Supervisor
, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Absence of the Equipment Status Unknown for DCS elementary zone,CBTC Message Type 107,CBTC,Management of Failed Zones,7688,,
ATS_GA_AL-70,DCS Zone <DEVICE> Equipment Status is Unknown,,,x,,,,,,,,,DCS_ZONE$ZN_EQUIPMENT_STATUS_3,Alarm generated upon receipt of an Unknown status indication for a DCS elementary zone.,,W250,1,NA,N,"User(s) of the following type who own the territory where the alarm  event occurred:
Dispatcher, Supervisor
, SysManager, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Absence of the Equipment Status Functional Failure for DCS elementary zone,CBTC Message Type 107,CBTC,Management of Failed Zones,7688,,
,DCS Zone <DEVICE> Equipment Status is Technical Failure,,,x,,,,,,,,,,Alarm generated when a DCS elemntary zone reports an equipment Status of Technical Failure,,W251,4,NA,N,"Dispatchers, Supervisor, Maintainers, Instructor, Trainee",Automatic,Inactive Condition,Absence of the Equipment Status Technical Failure for DCS elementary zone,CBTC Message Type 107,CBTC,Diagnosis Management,16008,,
,<LOCATION> <DEVICE> is indicating Signal Passed At Danger,,,,x,x,,,,,,,,Alarm generated when the Signal Passed At Danger indication is received by the ATS subsystem and has transitioned from Inactive to Active,,W252,1,NA,Y,"Dispatcher that owns the territory, Instructor, Supervisor",Manual,Inactive Condition,The Signal Passed At Danger indication is received by the ATS subsystem and has transitioned from Active to Inactive,Interlocking,IXL,Signal Passed At Danger,96221,,
,<PLATFORM> is Indicating a Regulation Hold in a Single Direction <DIRECTION>,,,x,,,,,,,,,,Alarm generated when the CBTC subsystem indicates a Regulation Hold in a single direction.,,W253,2,NA,Y,"Dispatcher, Supervisor, Maintainer, Instructor, Trainee",Manual,Timed,60 Seconds,,CBTC,Additional Train Regulation Commands,101166,,
,<PLATFORM> is Indicating a Regulation Skip in a Single Direction <DIRECTION>,,,x,,,,,,,,,,Alarm generated when the CBTC subsystem indicates a Regulation Skip in a single direction.,,W254,2,NA,Y,"Dispatcher, Supervisor, Maintainer, Instructor, Trainee",Manual,Timed,60 Seconds,,CBTC,Additional Train Regulation Commands,101166,,
,Code Station <CODE STATION ID> Initialization Status is Not Initialized,,,,x,,,,,,,,,"Alarm generated whenever the initialization status of a code station transitions to not initialized.  Should not be generated when the system is initially started, but should be generated if the Station Initialization Complete indication transitions to false, or communication with the interlocking is lost after having been initially established.",,W255,1,NA,Y,"Dispatcher that owns the territory, Maintaner, Supervisor, Instructor",Manual,Inactive Condition,The Station Initialization Complete indication transitions to true,Interlocking,IXL,ATS Initialization,37631,,
ATS_GA_AL-779,TSR Not Created By ATS Subsystem; Unknown Data Received From Zone Controller ,,,X,,,,,,,,,ZC_SENT_UNKNOWN_DATA,Alarm generated unknown data is received from the ZC.,,Z003,2,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",default,default,default,CBTC Message Type 107,ZC,NA,12838,4.8,
ATS_GA_AL-780,Zone Controller State Is Unknown ,,,X,,,,,,,,,ZC_STATUS_UNKNOWN,An alarm to alert the user that an Unknown State indication has been received for a Zone Controller [%EXT].,,Z004,4,NA,N,"Dispatcher, Supervisor, SysManager, Maintainer, Instructor, Trainee",default,default,default,CBTC Message Type 107,ZC,NA,"12838/
16074","4.8    
4.9",
ATS_GA_AL-781,ZC Zone <DEVICE>: Functional Failure ,,,X,,,,,,,,,ZC_ZONE$ZN_EQUIPMENT_STATUS_2,Alarm generated upon receipt of a Functional Failure status indication for a ZC elementary zone.,,Z005,2,NA,Y,"User(s) of the following type who own the territory where the alarm event occurred,
Dispatcher, SysManager, Supervisor, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Absence of the Equipment Status Unknown indication for DCS elementary zone,CBTC Message Type 107,ZC,Management of Failed Zones,7688,4.11,
ATS_GA_AL-782,ZC Zone <DEVICE>: State Unknown,,,X,,,,,,,,,ZC_ZONE$ZN_EQUIPMENT_STATUS_3,Alarm generated upon receipt of an Unknown status indication for a ZC elementary zone.,,Z006,2,NA,Y,"User(s) of the following type who own the territory where the alarm event occurred,
Dispatcher, SysManager, Supervisor, Maintainer, Instructor, Trainee",Manual,Inactive Condition,Absence of the Equipment Status Functional Failure indication for DCS elementary zone,CBTC Message Type 107,ZC,Management of Failed Zones,7688,4.11,
,Regulation Platform Hold Received <ON OFF> At <PLATFORM> Without Being Requested Through ATS,,,X,,,,,,,,,"REG_PLAT_HOLD_OFF_NO_RQ

REG_PLAT_HOLD_ON_NO_RQ","With the exception of the initial indication received following startup of the ATS System or restoration of communications with the CBTC Subsystem, this alarm is presented anytime a Regulation Platform Hold indication is received with a state that was not requested through the ATS Subsystem.",,Z007,4,NA,Y,"Dispatchers, Supervisor, Instructor, Trainee",Timed (300),Inactive Condition,Override Non Vital Holds Stop at Next Platform indication (Message Type 171) transitions from Active to Inactive,Misc ATS,ATS,Additional Train Regulation Commands,24482,4.12,
,Regulation Platform Skip Received <ON OFF> At <PLATFORM> Without Being Requested Through ATS,,,X,,,,,,,,,"REG_PLAT_SKIP_OFF_NO_RQ

REG_PLAT_SKIP_ON_NO_RQ","With the exception of the initial indication received following startup of the ATS System or restoration of communications with the CBTC Subsystem, this alarm is presented anytime a Regulation Platform  Skip indication is received with a state that was not requested through the ATS Subsystem.",,Z008,4,NA,Y,"Dispatchers, Supervisor, Instructor, Trainee",Automatic,Timed(600),n/a,Misc ATS,ATS,Additional Train Regulation Commands,24482,4.12,
,Block Detector <BLOCK DETECTOR ID> Status At <LOCATION>: Never Reports Occupied,,,X,X,,,,,,,,BLOCK_DETECTOR_NRO ,"Alarm generated when a block detector status received from the CBTC subsystem is ""never reports occupied""",,Z009,4,NA,Y,"Dispatcher, Supervisor, Instructor, Trainee",Automatic,Inactive Condition,"Block Detector Status is no longer ""never reports occupied"".",CBTC Message 105.,CBTC,Oxidation Management,19503,UNRELEASED,
,Block Detector <BLOCK DETECTOR ID> Status At <LOCATION>: Non-Communicating Train Occupies A Never Reports Occupied Block,,,X,X,,,,,,,,BLOCK_DETECTOR_NRO_NC,"Alarm generated when a block detector status received from the CBTC subsystem is ""a Non-Communicating Train occupies a never reports occupied block""",,Z010,2,NA,Y,"Dispatcher, Supervisor, Instructor, Trainee",Manual,Inactive Condition,"Block Detector Status is no longer ""a Non-Communicating Train occupies a never reports occupied block""",CBTC Message 105.,CBTC,Oxidation Management,19503,UNRELEASED,
,Block Detector <BLOCK DETECTOR ID> Status At <LOCATION>: Always Reports Occupied,,,X,X,,,,,,,,BLOCK_DETECTOR_ARO,"Alarm generated when a block detector status received from the CBTC subsystem is always reports occupied""",,Z011,4,NA,Y,"Dispatcher, Supervisor, Instructor, Trainee",Automatic,Inactive Condition,"Block Detector Status is no longer ""always reports occupied"".",CBTC Message 105.,CBTC,Oxidation Management,19503,UNRELEASED,
,Block Detector <BLOCK DETECTOR ID> Status At <LOCATION>: Non-Communicating Train Occupies An Always Reports Occupied Block,,,X,X,,,,,,,,BLOCK_DETECTOR_ARO_NC,"Alarm generated when a block detector status received from the CBTC subsystem is ""a Non-Communicating Train occupies an always reports occupied block""",,Z012,2,NA,Y,"Dispatcher, Supervisor, Instructor, Trainee",Manual,Inactive Condition,"Block Detector Status is no longer ""a Non-Communicating Train occupies an always reports occupied block""",CBTC Message 105.,CBTC,Oxidation Management,19503,UNRELEASED,
,<ZCID> Awaiting Train Movement Authorization After Initialization,,,X,,,,,,,,,,Alarm generated when the Zone Controller is reporting that it is fully operational but is waiting for authorization to allow train movement.  This will typically occur when the Zone Controller is restarted.,,Z013,1,NA,N,"Dispatchers, Supervisor, Maintainers, Instructor, Trainee",Manual,Inactive Condition,"When  CBTC Message Type 107 is not reporting an Initialization Status of ""Fully operational and waiting for an end of initialization.""","CBTC Message Type 107 has Initialization Status = 1, 2, or 3. (Status is not equal to ""4 = Fully operational and waiting for an end of initialization"") ",CBTC,Train Movement Authorization after Initialization,96961,,
